station_name,date_time,temperature,precipitation,windspeed,wind_direction,humidity,vapor_pressure,dew_point_temp,local_pressure,sea_level_pressure,sunshine,solar_radiation,snowfall,new_snowfall_3hr,cloud_type,lowest_cloud,visibility,ground_condition,activity_score
남해,2021-08-28 00:00,25.9,0.1,1.1,230.0,93.0,30.9,24.6,1007.2,1012.4,,,,,,,1799.0,,-2.9972064609015048
장흥,2021-06-16 20:00,23.4,,0.6,340.0,66.0,18.9,16.6,999.9,1004.9,0.0,,,,,17.0,2000.0,,1.109085163847085
고산,2021-12-07 15:00,12.7,,8.4,340.0,60.0,8.8,5.1,1018.3,1026.9,1.0,1.43,,,,,1657.0,,0.9820176241339801
영월,2021-06-18 06:00,18.2,,0.4,0.0,97.0,20.2,17.7,975.4,1002.8,0.0,,,,,4.0,444.0,,-3.1275565683487443
흑산도,2021-09-19 10:00,25.7,,4.3,160.0,81.0,26.6,22.1,1007.9,1016.5,1.0,2.07,,,,,5000.0,,-0.00382327621470957
파주,2021-03-01 19:00,0.0,,3.6,50.0,98.0,6.0,-0.2,1011.3,1015.2,0.0,,3.4,,,2.0,156.0,,-6.53421125921237
밀양,2021-03-06 12:00,9.7,,2.7,50.0,58.0,7.0,1.8,1026.4,1027.4,0.6,,,,,10.0,1391.0,,1.6645795255594191
밀양,2021-01-30 08:00,-8.2,,0.3,0.0,74.0,2.4,-12.0,1026.7,1027.8,0.0,,,,,,1482.0,,-4.818050643311256
태백,2021-07-04 08:00,23.7,,3.4,230.0,72.0,21.0,18.3,921.9,999.5,0.2,,,,,,2000.0,,1.369708770178402
영천,2021-09-04 15:00,25.0,,3.7,110.0,59.0,18.6,16.4,1004.9,1015.9,1.0,,,,,,2376.0,,1.1273776318495494
통영,2021-04-27 03:00,10.9,,2.5,20.0,88.0,11.4,8.9,1017.5,1021.3,,,,,,68.0,2000.0,,-0.6951772086994957
고창군,2021-09-14 08:00,21.3,,2.2,360.0,71.0,17.9,15.8,1005.2,1012.0,0.0,0.37,,,,62.0,4832.0,,2.781022777745441
강화,2021-03-05 18:00,9.9,,4.7,320.0,72.0,8.7,5.0,1015.1,1021.0,1.0,,,,,,5000.0,,2.5569192740698807
울릉도,2021-11-22 06:00,12.7,0.0,5.0,250.0,72.0,10.5,7.7,979.1,1005.0,,,,,StNs,4.0,1564.0,,0.15592855999763477
부여,2021-05-31 03:00,15.9,8.8,1.9,250.0,96.0,17.3,15.2,1009.8,1011.4,,,,,,11.0,204.0,,-4.34147566063503
남원,2021-11-18 01:00,3.7,,1.2,70.0,92.0,7.3,2.5,1006.6,1023.2,,,,,,,1111.0,,-2.945537454654565
대전,2021-02-16 20:00,-4.5,,1.8,360.0,68.0,3.0,-9.5,1008.9,1017.9,,,5.3,,,24.0,5816.0,,-1.7446369289832604
고창군,2021-04-26 06:00,9.8,,0.0,0.0,89.0,10.7,8.0,1014.0,1021.2,0.0,0.0,,,,,2153.0,,-0.3294857630092545
의성,2021-07-30 13:00,34.7,,1.8,320.0,47.0,26.0,21.7,990.2,999.1,1.0,,,,,61.0,1996.0,,-5.3273298392736805
합천,2021-08-13 04:00,23.2,,0.2,0.0,99.0,28.1,23.0,1004.4,1007.4,,,,,,7.0,472.0,,-4.39390065911082
울산,2021-03-28 06:00,15.4,0.8,2.9,180.0,98.0,17.0,15.0,990.6,1000.1,,,,,Sc,2.0,1937.0,,-1.780009239134261
춘천,2021-04-27 05:00,10.4,,0.0,0.0,91.0,11.4,8.9,1010.9,1020.1,,,,,,,1320.0,,-0.9244318951132521
임실,2021-11-04 19:00,10.5,,0.3,0.0,70.0,8.8,5.2,990.4,1020.1,,,,,,,850.0,,1.2621942527598882
속초,2021-03-26 02:00,14.7,,1.8,270.0,26.0,4.3,-4.6,1016.9,1019.0,,,,,,,1888.0,,1.0796301554056553
부안,2021-06-23 12:00,24.2,,2.9,270.0,75.0,22.5,19.4,1008.7,1010.1,0.3,,,,,8.0,2259.0,,0.9745883811793017
진주,2021-03-25 06:00,3.2,,0.3,0.0,96.0,7.4,2.6,1017.0,1020.7,,,,,,,1556.0,,-2.9995383658748644
동해,2021-11-09 17:00,10.1,,2.2,290.0,53.0,6.5,0.9,1001.7,1006.6,0.0,,,,,14.0,5000.0,,2.86389761500859
진도군,2021-12-23 14:00,11.8,,3.1,50.0,28.0,3.9,-6.1,1020.7,1021.9,1.0,,,,,,1837.0,,2.1645572338757746
장수,2021-04-09 22:00,8.9,,1.0,180.0,70.0,8.0,3.7,979.6,1028.5,,,,,,14.0,1966.0,,1.647484142949011
울릉도,2021-01-10 21:00,-2.4,0.1,2.0,270.0,66.0,3.4,-7.8,996.4,1024.4,,,64.3,0.1,Sc,4.0,1065.0,,-2.5663916213261073
광주,2021-09-12 08:00,22.1,,1.3,20.0,99.0,26.3,21.9,1004.2,1012.3,0.7,0.56,,,Ci,,919.0,,-2.743403817733314
고산,2021-11-06 12:00,21.3,,3.3,320.0,59.0,14.9,12.9,1007.5,1015.8,0.3,0.93,,,,26.0,2000.0,,2.1864775594225856
창원,2021-02-17 17:00,-2.8,,2.9,270.0,21.0,1.0,-22.1,1010.6,1015.1,0.8,1.03,,,Sc,15.0,2000.0,,-1.8089560242257021
고창군,2021-06-15 05:00,20.9,,0.7,20.0,83.0,20.4,17.8,996.0,1002.8,,,,,,52.0,1639.0,,-0.38355262178108473
거제,2021-06-18 21:00,20.5,,1.1,20.0,91.0,21.8,18.9,996.9,1002.1,,,,,,2.0,785.0,,-0.8101067967455081
거창,2021-07-06 16:00,22.1,5.4,1.2,90.0,97.0,25.6,21.5,981.5,1007.4,0.0,,,,,3.0,434.0,,-1.9455913374898501
금산,2021-08-13 13:00,28.5,,1.8,90.0,63.0,24.4,20.7,986.4,1005.6,0.0,,,,,56.0,1992.0,,-0.6966847819569327
정읍,2021-09-11 02:00,20.1,,0.0,0.0,93.0,21.8,18.9,1006.0,1014.0,,,,,,,1263.0,,-1.7345726863649604
해남,2021-08-19 03:00,18.6,,0.0,0.0,98.0,20.9,18.2,1008.3,1010.2,,,,,,,442.0,,-3.2420754665892124
북강릉,2021-09-29 02:00,17.8,0.2,0.2,0.0,95.0,19.2,16.9,1001.8,1010.6,,,,,St,7.0,584.0,,-2.4152368057546765
북강릉,2021-09-29 20:00,17.4,1.5,1.5,180.0,95.0,18.8,16.5,1000.1,1008.9,,,,,StNs,4.0,2000.0,,-0.051128744991056796
순천,2021-02-09 21:00,0.0,,1.4,250.0,48.0,2.9,-9.7,1005.9,1026.8,,,,,,,1815.0,,-0.5967396796567591
정선군,2021-01-19 21:00,-9.6,,0.5,320.0,69.0,2.0,-14.2,995.0,1035.3,,,3.0,,,,2348.0,,-5.073709084514989
홍성,2021-04-28 01:00,14.7,0.0,3.3,230.0,85.0,14.1,12.1,1014.2,1017.5,,,,,ScAs,4.0,1633.0,,-0.3592645945070504
상주,2021-04-03 21:00,14.3,0.9,1.0,320.0,100.0,16.2,14.2,998.2,1009.6,,,,,,,112.0,,-3.849592021069823
충주,2021-11-14 16:00,15.3,,2.6,250.0,45.0,7.8,3.4,1002.7,1016.3,0.8,,,,,,1667.0,,1.935024101810923
수원,2021-08-29 01:00,22.3,0.0,0.4,0.0,98.0,26.3,21.9,1009.7,1014.3,,,,,ScAs,8.0,677.0,,-3.597017881447961
여수,2021-11-20 12:00,15.9,,3.7,70.0,56.0,10.1,7.1,1012.6,1020.5,1.0,2.23,,,,,890.0,,0.6745662262795389
합천,2021-04-21 01:00,12.3,,0.0,0.0,64.0,9.1,5.6,1019.0,1022.2,,,,,,,2000.0,,1.4637620656683712
강진군,2021-03-26 00:00,7.8,,0.9,110.0,77.0,8.1,4.0,1019.9,1021.1,,,,,,,2057.0,,0.17321875683076193
울진,2021-12-22 16:00,8.7,,2.1,70.0,62.0,7.0,1.8,1015.7,1021.7,0.7,,,,,8.0,4415.0,,2.8201545385041844
대구,2021-07-23 09:00,27.4,,0.6,180.0,67.0,24.4,20.7,1005.3,1011.4,0.0,0.86,,,ScCi,10.0,1910.0,,-0.8526263228120007
철원,2021-04-16 06:00,10.8,0.0,2.2,200.0,56.0,7.2,2.3,996.0,1014.7,0.0,0.0,,,,11.0,5009.0,,1.9024687614176052
제천,2021-01-12 06:00,-16.1,,0.1,0.0,87.0,1.5,-17.7,987.5,1022.6,,,,,,,689.0,,-12.92748113108975
금산,2021-01-06 06:00,-13.0,,0.3,0.0,88.0,2.0,-14.5,1006.7,1029.7,,,1.0,,,,1253.0,,-10.26534853295113
고창,2021-10-12 11:00,17.1,0.7,3.7,50.0,97.0,18.9,16.6,1017.0,1023.2,0.0,0.22,,,,,550.0,,-2.043159405706286
영광군,2021-03-07 16:00,9.1,,2.8,270.0,72.0,8.3,4.3,1022.0,1026.6,1.0,1.26,,,,74.0,2302.0,,1.685711253925915
홍천,2021-04-02 15:00,24.9,,1.4,200.0,21.0,6.6,1.0,1000.4,1016.4,1.0,,,,,36.0,5009.0,,1.0588667207455407
서귀포,2021-05-09 06:00,15.9,,1.2,20.0,89.0,16.0,14.0,1003.4,1009.5,0.0,,,,,,623.0,,-1.5999601727107868
의성,2021-07-06 20:00,23.2,,0.1,0.0,97.0,27.4,22.6,997.3,1006.6,0.0,,,,,7.0,2000.0,,-1.65517605049169
문경,2021-06-16 01:00,19.4,,0.2,0.0,90.0,20.2,17.7,984.5,1004.2,,,,,,28.0,2081.0,,-0.8157968446759639
통영,2021-12-30 07:00,0.5,,2.4,360.0,64.0,4.1,-5.5,1018.4,1022.4,,,,,,,2000.0,,-0.6176429719414455
속초,2021-01-01 11:00,-1.9,,2.7,270.0,29.0,1.5,-17.6,1021.6,1023.9,1.0,,,,,,2000.0,,-0.9120866158485
이천,2021-06-07 18:00,22.8,,1.3,50.0,66.0,18.3,16.1,1004.6,1013.8,0.4,,,,,,1199.0,,0.7102300083043309
동두천,2021-01-02 19:00,-5.5,,2.0,270.0,37.0,1.5,-17.9,1016.8,1031.8,,,,,,,,,-3.115618365197298
북강릉,2021-08-18 11:00,20.3,5.0,2.0,160.0,95.0,22.5,19.4,1004.1,1012.8,0.0,0.56,,,StNs,3.0,1840.0,,0.20803141689600113
파주,2021-10-04 18:00,22.7,20.1,2.7,230.0,100.0,27.4,22.6,1015.2,1018.7,0.0,,,,,2.0,1139.0,,-6.791432020953386
동두천,2021-03-06 17:00,6.0,,1.7,20.0,58.0,5.4,-1.6,1014.9,1029.3,0.6,,,,,12.0,3197.0,,2.112078041744302
흑산도,2021-09-07 01:00,23.4,,12.9,160.0,91.0,26.1,21.8,1001.2,1009.8,,,,,,8.0,1943.0,,-3.584534855615418
부산,2021-01-16 16:00,8.1,,4.1,320.0,19.0,2.1,-14.1,1011.0,1019.5,1.0,1.22,,,,,4407.0,,2.1307175131935203
청송군,2021-06-27 21:00,18.5,,0.3,0.0,79.0,16.7,14.7,984.4,1008.3,,,,,,,586.0,,0.18675403938623747
광양시,2021-06-06 07:00,19.1,,0.7,290.0,89.0,19.6,17.2,997.4,1007.6,0.8,0.43,,,,,989.0,,-0.8294793527083514
수원,2021-01-24 07:00,3.9,,1.8,90.0,75.0,6.1,-0.1,1020.6,1025.6,,,,,,,2000.0,,0.15196039651539472
인제,2021-08-28 14:00,26.5,,3.0,200.0,56.0,19.4,17.0,990.1,1012.8,0.6,,,,,12.0,5009.0,,1.2937802704982497
창원,2021-09-01 23:00,22.1,0.0,2.2,50.0,84.0,22.2,19.2,1005.7,1009.7,,,,,ScAs,11.0,2000.0,,-0.17253759855514306
북춘천,2021-11-21 12:00,8.8,0.0,1.3,110.0,85.0,9.6,6.4,1007.0,1018.7,0.0,0.51,,,ScAs,10.0,300.0,,-1.4607925748114314
고창,2021-08-04 01:00,25.6,,3.0,140.0,84.0,27.4,22.6,1003.7,1009.7,,,,,,,2122.0,,-1.2405504307772572
김해시,2021-05-26 21:00,16.9,0.0,2.8,140.0,83.0,15.9,13.9,1003.1,1009.5,,,,,,19.0,1759.0,,0.7829561476062686
광양시,2021-05-10 23:00,16.7,,2.1,70.0,52.0,9.8,6.7,1004.0,1014.4,,,,,,10.0,1554.0,,0.9177727748068114
울릉도,2021-03-13 04:00,6.4,,8.0,70.0,76.0,7.3,2.4,993.2,1020.2,,,,,Sc,10.0,2000.0,,-1.2555974062567117
인천,2021-11-15 10:00,11.7,,0.5,250.0,59.0,8.1,3.9,1014.2,1022.6,1.0,1.11,,,Ci,,730.0,,1.5407934318058967
진도군,2021-06-12 23:00,18.7,,0.8,50.0,100.0,21.4,18.6,1010.3,1011.4,,,,,,,41.0,,-6.087020571119947
북강릉,2021-01-18 05:00,-3.2,,1.8,140.0,53.0,2.6,-11.4,1009.3,1018.9,,,,,Sc,16.0,2000.0,,-2.90352437127022
합천,2021-06-26 15:00,24.9,,0.9,180.0,70.0,22.0,19.0,1006.4,1009.4,0.0,,,,,17.0,1984.0,,0.4554720371568962
광양시,2021-06-01 02:00,17.8,,0.6,90.0,70.0,14.2,12.2,1003.2,1013.5,,,,,,,1920.0,,0.9395416789585314
남원,2021-08-22 02:00,22.5,,0.1,0.0,100.0,27.1,22.4,992.9,1008.1,,,,,,1.0,1329.0,,-3.235372215422776
봉화,2021-04-17 17:00,10.2,,2.3,290.0,32.0,4.0,-5.7,972.2,1010.7,0.7,,,,,,1673.0,,1.9648904626028507
경주시,2021-05-10 04:00,8.5,,2.1,180.0,78.0,8.6,4.8,1006.7,1011.6,,,,,,,4026.0,,0.6052852504206951
통영,2021-11-01 02:00,13.3,,0.6,360.0,91.0,13.8,11.8,1019.8,1023.6,,,,,,63.0,1772.0,,-0.623130166673988
홍성,2021-05-28 08:00,12.9,8.8,0.6,20.0,97.0,14.4,12.4,998.2,1001.5,0.0,0.04,,,StNs,5.0,345.0,,-3.1252888938476295
청송군,2021-03-25 09:00,8.0,,0.9,110.0,54.0,5.8,-0.7,997.3,1022.7,1.0,1.33,,,,,1252.0,,1.5708654050281141
북춘천,2021-09-25 03:00,14.5,,0.7,200.0,97.0,16.0,14.0,1013.8,1025.3,,,,,Ci,,2000.0,,-1.3548650991222742
수원,2021-07-12 05:00,24.1,0.0,0.3,0.0,91.0,27.2,22.5,1006.7,1011.2,,,,,Sc,7.0,1114.0,,-2.7355315121130888
여수,2021-11-29 08:00,6.4,,0.5,200.0,84.0,8.0,3.8,1021.6,1029.8,0.0,0.0,,,,,1696.0,,0.19247549637144834
홍성,2021-07-28 11:00,31.1,,1.6,110.0,66.0,29.7,23.9,1000.5,1003.6,1.0,2.74,,,ScAc,16.0,3211.0,,-3.0650925423522133
파주,2021-04-01 02:00,9.5,,1.5,50.0,61.0,7.2,2.3,1012.9,1016.6,,,,,,,1973.0,,0.8368560910465148
전주,2021-01-07 10:00,-10.7,,3.9,360.0,60.0,1.6,-16.9,1020.5,1028.5,0.3,0.67,10.6,,,,1942.0,,-6.371411931244726
순창군,2021-08-25 11:00,24.2,1.0,0.9,110.0,97.0,29.1,23.6,992.8,1007.4,0.0,0.41,,,,6.0,5000.0,,-0.5960979886365162
천안,2021-03-11 18:00,14.0,,1.4,270.0,32.0,5.1,-2.4,1013.6,1023.8,0.0,,,,,47.0,1812.0,,2.1451049401564144
북춘천,2021-04-10 05:00,2.1,,0.4,0.0,88.0,6.2,0.3,1019.4,1031.5,,,,,,,2000.0,,-2.114074514511928
남해,2021-06-11 17:00,21.4,3.5,2.1,90.0,98.0,24.9,21.0,1005.1,1010.4,0.0,,,,,38.0,362.0,,-1.9899454781659882
부산,2021-08-11 11:00,27.8,,1.6,180.0,72.0,26.8,22.2,1002.6,1010.4,0.1,1.21,,,ScAcCi,5.0,4643.0,,-0.23166140591455486
광양시,2021-04-08 13:00,21.1,,4.1,270.0,18.0,4.5,-4.1,1006.3,1016.5,1.0,3.51,,,,,1669.0,,1.3214332865796248
울진,2021-01-29 10:00,-4.2,,3.9,270.0,18.0,0.8,-25.0,1013.1,1019.4,1.0,,,,,,2000.0,,-2.2651216286149904
산청,2021-06-10 00:00,20.5,,0.1,0.0,74.0,17.7,15.6,999.8,1015.8,,,,,,,2579.0,,0.6650818786454133
속초,2021-11-07 05:00,10.4,,0.6,270.0,73.0,9.2,5.7,1021.0,1023.1,,,,,,,3185.0,,1.3388108327273986
원주,2021-07-26 13:00,32.3,,2.2,290.0,45.0,21.7,18.8,988.0,1004.5,0.9,2.92,,,,16.0,1969.0,,-3.9175853351790972
고흥,2021-08-28 09:00,25.1,,0.9,200.0,86.0,27.2,22.5,1007.7,1013.6,0.2,,,,,65.0,2000.0,,-1.0148301156528525
김해시,2021-02-20 08:00,8.4,,0.6,20.0,68.0,7.5,2.8,1006.2,1012.8,0.1,0.08,,,,,1755.0,,1.7361561149212208
정읍,2021-02-10 21:00,2.5,,0.7,230.0,78.0,5.7,-0.9,1017.2,1025.9,,,,,,9.0,1470.0,,-0.47783632548247856
안동,2021-08-12 00:00,22.7,,0.2,0.0,95.0,26.1,21.8,995.7,1011.8,,,,,Sc,,703.0,,-3.2316672615028246
수원,2021-06-13 08:00,20.4,,0.7,90.0,97.0,23.2,19.9,1005.9,1010.5,0.0,0.42,,,St,3.0,555.0,,-2.1424942898542807
김해시,2021-02-26 18:00,9.6,,1.0,250.0,54.0,6.4,0.7,1016.3,1023.0,0.2,0.23,,,,13.0,1287.0,,1.6791013177378482
북창원,2021-05-20 13:00,17.0,2.0,1.9,290.0,98.0,18.9,16.6,998.2,1004.1,0.0,0.58,,,,1.0,224.0,,-2.7670238136242924
북창원,2021-05-13 17:00,25.4,,1.6,140.0,61.0,19.7,17.3,1004.6,1010.4,1.0,1.8,,,,,5000.0,,0.7823822015732571
의령군,2021-01-02 22:00,-5.5,,1.4,320.0,65.0,2.6,-11.0,1028.1,1029.9,,,,,,,2314.0,,-2.9735890111438823
제주,2021-10-04 22:00,23.6,,1.8,180.0,75.0,21.8,18.9,1020.2,1022.6,,,,,,,2666.0,,1.307403841532646
경주시,2021-09-24 09:00,20.5,,0.5,90.0,76.0,18.3,16.1,1019.1,1023.8,1.0,1.43,,,,,2525.0,,0.9268819477403868
경주시,2021-10-19 15:00,18.2,,4.2,320.0,44.0,9.2,5.7,1011.3,1016.0,1.0,1.87,,,,,3869.0,,1.87290702040859
철원,2021-03-29 09:00,9.6,,1.4,250.0,65.0,7.7,3.3,990.4,1009.0,1.0,1.11,,,,,2117.0,,2.1529506120020305
상주,2021-07-27 23:00,24.7,,0.1,0.0,99.0,30.7,24.5,993.2,1004.0,,,,,,17.0,586.0,,-4.721694906519378
장흥,2021-04-01 18:00,17.0,,2.8,140.0,34.0,6.6,1.0,1011.0,1016.2,0.0,,,,,33.0,2000.0,,2.0070877727862504
영월,2021-04-23 14:00,19.4,,2.7,110.0,23.0,5.2,-2.2,991.8,1019.8,0.0,,,,,29.0,2000.0,,1.7207259639490082
김해시,2021-09-22 22:00,21.8,,0.2,0.0,93.0,24.3,20.6,1006.1,1012.4,,,,,,,1202.0,,-1.1740110259954735
파주,2021-12-07 00:00,1.2,,0.1,0.0,83.0,5.6,-1.3,1025.0,1028.9,,,,,,,1746.0,,-1.9210571503656277
장흥,2021-01-28 22:00,-2.6,,4.7,340.0,75.0,3.8,-6.4,1017.1,1022.7,,,0.8,,,5.0,1437.0,,-3.135173230971547
임실,2021-12-08 21:00,2.1,,0.1,0.0,90.0,6.4,0.6,1001.4,1032.4,,,,,,,394.0,,-2.8135128118815014
영주,2021-06-16 14:00,25.5,,3.3,110.0,52.0,16.9,14.9,981.8,1005.5,0.6,,,,,13.0,2000.0,,0.8889468996599791
울산,2021-04-14 10:00,9.4,,3.9,340.0,48.0,5.7,-1.0,1007.5,1017.3,0.3,,,,Ci,,2000.0,,1.772718266511133
태백,2021-06-25 16:00,18.6,,1.6,230.0,79.0,16.8,14.8,930.4,1010.3,0.3,,,,,23.0,2000.0,,1.1205624575677555
영주,2021-03-25 06:00,5.6,,2.4,50.0,69.0,6.2,0.3,995.0,1020.9,,,,,,,1766.0,,-0.33668057154106057
세종,2021-11-17 08:00,2.6,,0.5,140.0,88.0,6.5,0.8,1015.4,1026.7,0.2,,,,,,1350.0,,-1.217950836112771
목포,2021-10-15 10:00,21.3,,4.1,20.0,72.0,18.2,16.0,1013.4,1018.6,0.0,0.91,,,Sc,12.0,1884.0,,2.0011280475196322
철원,2021-11-28 11:00,2.6,,0.5,340.0,67.0,4.9,-2.9,1016.7,1036.4,1.0,1.89,,,,,5009.0,,1.6819521405308167
양산시,2021-02-13 10:00,9.0,,1.5,230.0,64.0,7.3,2.5,1024.4,1025.2,1.0,1.32,,,,,1142.0,,1.4041027152900867
상주,2021-03-07 04:00,2.2,,1.9,50.0,81.0,5.8,-0.7,1019.1,1031.3,,,,,,5.0,4518.0,,-0.998336365720557
청주,2021-05-19 07:00,14.6,,0.9,250.0,89.0,14.8,12.8,1006.2,1013.2,0.0,0.29,,,St,2.0,208.0,,-1.5809014958091323
김해시,2021-11-23 20:00,5.4,,4.2,290.0,54.0,4.9,-3.1,1010.5,1017.3,,,,,,,4895.0,,1.512635444914749
서산,2021-11-04 19:00,11.8,,0.8,160.0,98.0,13.5,11.4,1017.5,1020.6,,,,,,,1223.0,,-1.081104106074632
인제,2021-05-09 18:00,19.5,,2.9,230.0,17.0,3.8,-6.2,983.5,1006.7,0.5,,,,,,2082.0,,1.3872302047894713
양평,2021-09-08 05:00,19.6,,0.5,180.0,100.0,22.7,19.5,1003.6,1009.1,,,,,,,2000.0,,-2.3233778434197725
보성군,2021-07-23 03:00,24.4,,1.4,140.0,87.0,26.4,22.0,1008.2,1008.4,,,,,,15.0,2065.0,,-1.4641266688668062
거창,2021-09-16 01:00,15.1,,0.6,320.0,92.0,15.8,13.8,989.7,1016.6,,,,,,,2000.0,,-0.7246264362806139
홍천,2021-11-01 07:00,6.9,,0.1,0.0,99.0,9.8,6.7,1007.6,1024.9,0.0,,,,,,150.0,,-3.826614034345852
장수,2021-05-30 12:00,24.0,,2.3,200.0,53.0,15.8,13.8,961.8,1007.2,1.0,,,,,67.0,1534.0,,0.7719486778488541
동두천,2021-01-27 00:00,0.2,,0.1,0.0,93.0,5.8,-0.8,1008.2,1022.8,,,,,,,1379.0,,-3.6397858166986805
거창,2021-12-24 22:00,3.1,,2.0,290.0,66.0,5.0,-2.6,992.8,1021.0,,,,,,11.0,665.0,,-0.80264023016422
양산시,2021-06-20 01:00,18.7,,0.6,200.0,92.0,19.7,17.3,1001.3,1002.0,,,,,,,1171.0,,-1.51458942632707
포항,2021-09-16 21:00,23.8,,4.5,50.0,76.0,22.4,19.3,1012.8,1013.3,,,,,ScAs,8.0,2000.0,,1.2964247648152312
홍천,2021-05-16 06:00,19.8,0.4,1.1,110.0,97.0,22.4,19.3,985.5,1001.6,0.0,,,,,6.0,3492.0,,-1.156873614609864
청주,2021-08-25 19:00,23.2,0.0,0.6,270.0,90.0,25.5,21.4,1000.7,1007.4,0.0,0.15,,,StNs,2.0,2987.0,,-0.24067553420502874
강화,2021-07-23 09:00,29.7,,0.9,140.0,70.0,29.1,23.6,1006.1,1011.5,1.0,,,,,,2950.0,,-2.1362954909676355
흑산도,2021-09-05 19:00,22.6,0.2,6.7,110.0,89.0,24.3,20.6,1006.2,1014.8,,,,,StNs,8.0,1477.0,,-0.26997424215457244
이천,2021-05-15 11:00,20.7,0.0,1.0,70.0,95.0,23.1,19.8,998.8,1008.0,0.0,,,,,2.0,710.0,,-1.5065043358264312
울진,2021-02-17 04:00,-6.4,,4.3,270.0,36.0,1.4,-19.0,1005.5,1011.8,,,,,,,2000.0,,-5.004422562102576
파주,2021-03-28 12:00,10.5,0.1,1.7,180.0,99.0,12.5,10.3,1000.1,1003.8,0.0,,,,,,1952.0,,-1.2101443009071793
동해,2021-08-09 04:00,22.2,2.5,2.1,360.0,99.0,26.4,22.0,998.6,1003.2,,,,,,5.0,1871.0,,-1.8975661032270215
울산,2021-07-31 13:00,32.8,,2.1,110.0,69.0,34.2,26.3,991.0,999.9,1.0,,,,Cu,8.0,2000.0,,-4.146196206862833
해남,2021-09-21 00:00,23.9,,4.8,110.0,80.0,23.7,20.2,1007.1,1009.0,,,,,,,2000.0,,-0.14171638096825112
영덕,2021-05-18 08:00,14.5,,0.1,0.0,95.0,15.7,13.7,1006.6,1011.4,0.0,,,,,3.0,1965.0,,0.1339522470125779
해남,2021-05-16 20:00,18.6,0.5,4.0,230.0,97.0,20.8,18.1,999.6,1001.5,0.0,,,,,1.0,580.0,,-2.043138183304845
인제,2021-05-22 14:00,24.0,,2.6,180.0,54.0,16.1,14.1,984.9,1007.6,1.0,,,,,,5009.0,,2.125660923212043
고산,2021-06-16 10:00,23.9,,4.1,270.0,93.0,27.4,22.6,992.1,1000.1,0.8,1.89,,,,6.0,2000.0,,-1.6372990141922723
추풍령,2021-03-11 15:00,16.4,,2.2,160.0,26.0,4.9,-3.1,993.8,1022.6,1.0,2.46,,,,,1304.0,,0.8927553423226389
보성군,2021-04-09 04:00,8.2,,4.4,290.0,53.0,5.8,-0.8,1019.6,1019.8,,,,,,,5000.0,,1.1778317299583003
구미,2021-08-03 22:00,26.6,,0.8,290.0,89.0,30.9,24.6,1003.9,1009.5,,,,,,,926.0,,-2.560788529850694
순창군,2021-02-09 14:00,6.0,,3.9,360.0,26.0,2.4,-12.1,1011.3,1027.3,1.0,2.54,,,,,1456.0,,0.45833579288220166
고창,2021-03-24 06:00,7.0,,2.4,160.0,64.0,6.4,0.6,1015.4,1021.9,,,,,,,2215.0,,0.2736903462193112
서산,2021-02-22 12:00,9.5,,3.2,340.0,80.0,9.5,6.2,1011.6,1014.7,0.2,1.3,,,,,1464.0,,0.3072952830637
춘천,2021-06-22 06:00,17.0,,0.3,0.0,94.0,18.2,16.0,1000.8,1009.7,0.0,0.05,,,,,2000.0,,-0.9880570378779884
부여,2021-11-14 11:00,11.9,,0.6,110.0,74.0,10.3,7.4,1017.5,1019.1,1.0,,,,,,1524.0,,2.0628966241150244
산청,2021-01-29 13:00,-0.8,,6.9,320.0,29.0,1.7,-16.6,1006.9,1024.4,1.0,,,,,,3428.0,,-0.6677486021446489
정선군,2021-05-08 08:00,9.9,,1.8,50.0,62.0,7.5,2.9,971.9,1008.4,0.9,,,,,,1174.0,,1.7950081138873797
진주,2021-06-19 06:00,18.6,,0.7,20.0,99.0,21.2,18.4,998.0,1001.4,0.0,0.04,,,,,1220.0,,-2.5244628686794477
추풍령,2021-01-09 06:00,-14.9,,5.4,270.0,50.0,1.0,-23.0,992.3,1024.8,,,,,,,2000.0,,-10.745959739743821
인천,2021-05-07 06:00,15.3,,5.9,180.0,39.0,6.8,1.4,996.9,1005.0,0.0,0.02,,,Sc,16.0,1950.0,,0.7273735465113031
함양군,2021-07-18 08:00,25.0,,1.1,50.0,82.0,26.0,21.7,995.1,1012.4,0.4,0.81,,,,2.0,4313.0,,-0.014832759873091517
철원,2021-10-12 05:00,14.5,,3.6,360.0,98.0,16.1,14.1,1006.5,1025.0,,,,,,,1867.0,,-1.9694759671348039
광양시,2021-08-22 09:00,24.8,,0.9,230.0,88.0,27.4,22.6,999.3,1009.3,0.4,1.02,,,,,4830.0,,-0.5549203054555624
여수,2021-02-23 06:00,3.4,,2.6,360.0,34.0,2.6,-11.0,1015.0,1023.3,,,,,Ci,,2000.0,,-0.6487310114679383
거창,2021-10-28 08:00,3.4,,0.7,140.0,93.0,7.2,2.3,995.4,1023.7,0.9,,,,,,352.0,,-2.5994502454017434
보은,2021-12-21 18:00,7.2,,1.1,340.0,70.0,7.1,2.0,996.7,1017.6,0.0,,,,,,443.0,,-0.13263879560620084
의성,2021-12-25 06:00,-5.8,,2.9,270.0,48.0,1.9,-15.0,1015.0,1025.6,,,,,,,2000.0,,-4.395206359926027
